"","x","y","GUID","area_sqkm","county","small_area","ED_Name"
"1",-7.31133588,55.09638975,"4c07d11e-01d4-851d-e053-ca3ca8c0ca7f",17267491.1042038,"Donegal","057093001","Kilderry"
"2",-7.2747142,55.1061612,"4c07d11e-01d5-851d-e053-ca3ca8c0ca7f",12429551.6571256,"Donegal","057143001","Three Trees"
"3",-7.2829936,55.12804408,"4c07d11e-01d6-851d-e053-ca3ca8c0ca7f",11447842.3147006,"Donegal","057143003","Three Trees"
"4",-7.2429445,55.14443532,"4c07d11e-01d7-851d-e053-ca3ca8c0ca7f",13228631.1890112,"Donegal","057149003","Whitecastle"
"5",-8.1634517,55.15678358,"4c07d11e-01d8-851d-e053-ca3ca8c0ca7f",5797060.42397342,"Donegal","057081001/057081008","Gort an Choirce"
"6",-7.98569678,55.20197716,"4c07d11e-01d9-851d-e053-ca3ca8c0ca7f",16208566.7943152,"Donegal","057057005","Dún Fionnachaidh"
"7",-7.81484178,55.16485694,"4c07d11e-01da-851d-e053-ca3ca8c0ca7f",7141966.0084068,"Donegal","057023001","Carraig Airt"
"8",-7.7292444,55.19788902,"4c07d11e-01db-851d-e053-ca3ca8c0ca7f",8168532.82173184,"Donegal","057065004","Fánaid Thiar"
"9",-7.67902582,55.19207997,"4c07d11e-01dc-851d-e053-ca3ca8c0ca7f",11079618.6082088,"Donegal","057132001/057132002","Rosnakill"
"10",-7.57062459,55.16001589,"4c07d11d-fae7-851d-e053-ca3ca8c0ca7f",6866833.09403387,"Donegal","057103001","Cnoc Colbha"
"11",-8.16018253,54.52783723,"4c07d11d-ff7b-851d-e053-ca3ca8c0ca7f",12015510.3034178,"Donegal","057013007","Ballyshannon Rural"
"12",-8.18007092,54.55790438,"4c07d11d-ff7c-851d-e053-ca3ca8c0ca7f",13691110.6781412,"Donegal","057008001/057008002/057008003","Ballintra"
"13",-8.11516453,54.59096005,"4c07d11d-ff7d-851d-e053-ca3ca8c0ca7f",4958467.33323193,"Donegal","057007003","Ballintra"
"14",-8.06866815,54.55717956,"4c07d11d-ff7e-851d-e053-ca3ca8c0ca7f",16727121.6548467,"Donegal","057031002","Cavangarden"
"15",-8.02248412,54.5865933,"4c07d11d-ff7f-851d-e053-ca3ca8c0ca7f",21751384.3680792,"Donegal","057007005","Ballintra"
"16",-7.43392151,54.03861076,"4c07d11d-ff80-851d-e053-ca3ca8c0ca7f",14075365.166655,"Cavan","027021001","Carrafin"
"17",-7.33400532,54.04995615,"4c07d11d-ff81-851d-e053-ca3ca8c0ca7f",11976807.9175468,"Cavan","027007001","Ballyhaise"
"18",-7.27985469,54.07087806,"4c07d11d-ff82-851d-e053-ca3ca8c0ca7f",13898480.5699537,"Cavan","027044001","Drumcarn"
"19",-7.45245344,54.12920561,"4c07d11d-ff83-851d-e053-ca3ca8c0ca7f",13504006.2479549,"Cavan","027054001/027054003","Kilconny"
"20",-7.38090392,54.09112297,"4c07d11d-ff84-851d-e053-ca3ca8c0ca7f",19158004.1804422,"Cavan","027023001","Castlesaunderson"
"21",-7.30622009,54.14892439,"4c07d11d-ff85-851d-e053-ca3ca8c0ca7f",9837156.23026801,"Monaghan","177040001","Drummully"
"22",-7.18424872,54.04078447,"4c07d11d-ff86-851d-e053-ca3ca8c0ca7f",11091015.5985832,"Cavan","027076001","Rakenny"
"23",-7.21146363,54.07130618,"4c07d11d-ff87-851d-e053-ca3ca8c0ca7f",10471021.3739377,"Cavan","027076002","Rakenny"
"24",-7.1517355,54.07668867,"4c07d11d-ff88-851d-e053-ca3ca8c0ca7f",13567433.4803848,"Cavan","027003001","Ashfield"
"25",-7.06017082,54.04617609,"4c07d11d-ff89-851d-e053-ca3ca8c0ca7f",12405414.2291124,"Cavan","027027001","Cootehill Rural"
"26",-7.0483801,54.08187272,"4c07d11d-ff8a-851d-e053-ca3ca8c0ca7f",11355854.6390349,"Cavan","027027003","Cootehill Rural"
"27",-7.18355028,54.10460673,"4c07d11d-ff8b-851d-e053-ca3ca8c0ca7f",17089148.980393,"Monaghan","177051001/177051002","Killynenagh"
"28",-7.14960593,54.12444798,"4c07d11d-ff8c-851d-e053-ca3ca8c0ca7f",16221045.8684618,"Monaghan","177035001","Drum"
"29",-7.09428733,54.10404426,"4c07d11d-ff8d-851d-e053-ca3ca8c0ca7f",12026913.4436471,"Monaghan","177032001","Dawsongrove"
"30",-7.0462144,54.11365936,"4c07d11d-ffde-851d-e053-ca3ca8c0ca7f",11694092.215723,"Monaghan","177032002","Dawsongrove"
"31",-7.08961627,54.1423326,"4c07d11d-ffdf-851d-e053-ca3ca8c0ca7f",21732230.5370842,"Monaghan","177001001","Aghabog"
"32",-7.1538777,54.18194423,"4c07d11d-ffe0-851d-e053-ca3ca8c0ca7f",8632035.07934895,"Monaghan","177049001","Killeevan"
"33",-7.20554757,54.20557504,"4c07d11d-ffe1-851d-e053-ca3ca8c0ca7f",8943337.25528411,"Monaghan","177023004","Clones Rural"
"34",-7.15432676,54.21139188,"4c07d11d-ffe2-851d-e053-ca3ca8c0ca7f",8658553.7326537,"Monaghan","177067002","St. Tierney"
"35",-7.16169302,54.29363886,"4c07d11d-ffe3-851d-e053-ca3ca8c0ca7f",15344864.9849114,"Monaghan","177066001","Sheskin"
"36",-7.08330431,54.24986004,"4c07d11d-ffe4-851d-e053-ca3ca8c0ca7f",11238886.3496275,"Monaghan","177064002","Scotstown"
"37",-7.07330687,54.30874674,"4c07d11d-ffe5-851d-e053-ca3ca8c0ca7f",10912720.2084278,"Monaghan","177068001","Tedavnet"
"38",-6.96594604,54.05836849,"4c07d11d-ffe6-851d-e053-ca3ca8c0ca7f",11198933.6807588,"Monaghan","177026001","Cormeen"
"39",-6.91372636,54.06267404,"4c07d11d-ffe7-851d-e053-ca3ca8c0ca7f",11306099.2565785,"Monaghan","177028002","Creeve"
"40",-6.84152081,54.05029259,"4c07d11d-ffe8-851d-e053-ca3ca8c0ca7f",10675067.1800735,"Monaghan","177009001","Bellatrain"
"41",-6.85685652,54.07572889,"4c07d11d-ffe9-851d-e053-ca3ca8c0ca7f",14845252.8535626,"Monaghan","177015001","Carrickatee"
"42",-6.8008304,54.05851005,"4c07d11d-ffea-851d-e053-ca3ca8c0ca7f",7084876.67372894,"Monaghan","177055001","Laragh"
"43",-6.98276978,54.08442534,"4c07d11d-ffeb-851d-e053-ca3ca8c0ca7f",12400951.3431113,"Monaghan","177026002","Cormeen"
"44",-6.97877028,54.10168387,"4c07d11d-ffec-851d-e053-ca3ca8c0ca7f",9096837.62611726,"Monaghan","177004001","Anny"
"45",-6.95544783,54.11841669,"4c07d11d-ffed-851d-e053-ca3ca8c0ca7f",12806351.7286563,"Monaghan","177004002","Anny"
"46",-6.91130948,54.13740135,"4c07d11d-ffee-851d-e053-ca3ca8c0ca7f",8119523.78253309,"Monaghan","177005003","Ballybay Rural"
"47",-6.7366454,54.05020944,"4c07d11d-ffef-851d-e053-ca3ca8c0ca7f",8656919.61379723,"Monaghan","177030002","Crossalare"
"48",-6.56590943,54.0369683,"4c07d11d-fff0-851d-e053-ca3ca8c0ca7f",7781832.28727333,"Louth","147012001","Creggan Upper"
"49",-6.67501636,54.11264703,"4c07d11d-fff1-851d-e053-ca3ca8c0ca7f",9396044.42851497,"Monaghan","177021001","Church Hill"
"50",-6.74015255,54.16148712,"4c07d11d-fff2-851d-e053-ca3ca8c0ca7f",12231126.8971079,"Monaghan","177014003","Carrickaslane"
"51",-6.67233117,54.13844851,"4c07d11d-fff3-851d-e053-ca3ca8c0ca7f",12012532.3791981,"Monaghan","177021003","Church Hill"
"52",-6.85485956,54.25291567,"4c07d11d-fff4-851d-e053-ca3ca8c0ca7f",8921627.07212568,"Monaghan","177020002","Castleshane"
"53",-6.67893228,54.17174384,"4c07d11d-fff5-851d-e053-ca3ca8c0ca7f",22097922.4581636,"Monaghan","177060001","Mullyash"
"54",-8.08956817,54.20205561,"4c07d11d-ff00-851d-e053-ca3ca8c0ca7f",17915619.3773704,"Leitrim","117062001","Mahanagh"
"55",-8.10441233,54.23008203,"4c07d11d-ff01-851d-e053-ca3ca8c0ca7f",32989251.0774557,"Leitrim","117054001","Killarga"
"56",-7.98883151,54.20001849,"4c07d11d-ff02-851d-e053-ca3ca8c0ca7f",22867558.1111493,"Cavan","027041001","Dowra"
"57",-8.18345127,54.25512655,"4c07d11d-ff03-851d-e053-ca3ca8c0ca7f",22210035.1080685,"Leitrim","117023001","Cloonlogher"
"58",-8.10696835,54.27544607,"4c07d11d-ff04-851d-e053-ca3ca8c0ca7f",25738408.6406502,"Leitrim","117043001","Glenboy"
"59",-7.98865687,54.23848615,"4c07d11d-ff05-851d-e053-ca3ca8c0ca7f",33719477.0706505,"Cavan","027058001/027085001","Killinagh / Teebane"
"60",-7.14418911,53.580741,"4c07d11d-fca3-851d-e053-ca3ca8c0ca7f",9603985.62558603,"Westmeath","237066002","Killulagh"
"61",-7.08647511,53.57788025,"4c07d11d-fca4-851d-e053-ca3ca8c0ca7f",17996606.0221515,"Westmeath","237019001","Bracklin"
"62",-7.25167177,53.62203493,"4c07d11d-fca5-851d-e053-ca3ca8c0ca7f",17590210.8603156,"Westmeath","237067001","Kilpatrick"
"63",-7.38344588,53.6442704,"4c07d11d-fca6-851d-e053-ca3ca8c0ca7f",17794782.1706622,"Westmeath","237081002","Multyfarnham"
"64",-7.46670381,53.68009614,"4c07d11d-fca7-851d-e053-ca3ca8c0ca7f",31060630.3021971,"Westmeath","237098001","Street"
"65",-7.42877773,53.74777737,"4c07d11d-fca8-851d-e053-ca3ca8c0ca7f",22559615.2591537,"Longford","137030001/137052001","Firry / Newgrove"
"66",-7.35061005,53.67758934,"4c07d11d-fca9-851d-e053-ca3ca8c0ca7f",21970550.140907,"Westmeath","237033001","Coolure"
"67",-7.28354987,53.66558422,"4c07d11d-fcaa-851d-e053-ca3ca8c0ca7f",8190415.83117566,"Westmeath","237069001","Kinturk"
"68",-7.35366798,53.71904692,"4c07d11d-fcab-851d-e053-ca3ca8c0ca7f",16468297.4993596,"Westmeath","237049001","Glore"
"69",-7.33963772,53.74530672,"4c07d11d-fcac-851d-e053-ca3ca8c0ca7f",17998742.4944346,"Westmeath","237070001","Knockarrow"
"70",-7.26521465,53.72029369,"4c07d11d-fd0b-851d-e053-ca3ca8c0ca7f",20817455.3757434,"Westmeath","237053001","Hilltown"
"71",-7.23607409,53.6447629,"4c07d11d-fd0c-851d-e053-ca3ca8c0ca7f",11179161.0313705,"Westmeath","237031002","Collinstown"
"72",-7.12988922,53.64841318,"4c07d11d-fd0d-851d-e053-ca3ca8c0ca7f",12082933.9529569,"Westmeath","237028001","Clonarney"
"73",-7.1752447,53.67904065,"4c07d11d-fd0e-851d-e053-ca3ca8c0ca7f",10745330.5992985,"Westmeath","237044002","Fore East"
"74",-7.13921902,53.6946466,"4c07d11d-fd0f-851d-e053-ca3ca8c0ca7f",16176977.1526794,"Meath","167022001","Crosskeys"
"75",-7.22749201,53.74526294,"4c07d11d-fd10-851d-e053-ca3ca8c0ca7f",14995881.702134,"Meath","167049001","Killeagh"
"76",-7.19231078,53.72217569,"4c07d11d-fd11-851d-e053-ca3ca8c0ca7f",13338529.8272094,"Meath","167063002","Moylagh"
"77",-7.15302853,53.7237086,"4c07d11d-fd12-851d-e053-ca3ca8c0ca7f",10381896.0688355,"Meath","167063001","Moylagh"
"78",-7.05986101,53.67584887,"4c07d11d-fd13-851d-e053-ca3ca8c0ca7f",25357417.36124,"Meath","167047001","Killallon"
"79",-7.09957226,53.72761252,"4c07d11d-fd14-851d-e053-ca3ca8c0ca7f",16749015.4177238,"Meath","167056001","Knocklough"
"80",-7.06116514,53.71226014,"4c07d11d-fd15-851d-e053-ca3ca8c0ca7f",16409334.8488505,"Meath","167021001","Crossakeel"
"81",-6.97087512,53.48198847,"4c07d11d-fd16-851d-e053-ca3ca8c0ca7f",12713752.1623875,"Meath","167051001","Killyon"
"82",-6.99142243,53.50361412,"4c07d11d-fd17-851d-e053-ca3ca8c0ca7f",17257111.6968199,"Meath","167051002","Killyon"
"83",-6.88076131,53.47173062,"4c07d11d-fd18-851d-e053-ca3ca8c0ca7f",11371361.5540796,"Meath","167077001","Rathmolyon"
"84",-6.94967967,53.53425126,"4c07d11d-fd19-851d-e053-ca3ca8c0ca7f",12005015.058279,"Meath","167046006","Killaconnigan"
"85",-6.99467851,53.56692233,"4c07d11d-fd1a-851d-e053-ca3ca8c0ca7f",15376315.0605769,"Meath","167019002","Cloghbrack"
"86",-6.89060495,53.55037386,"4c07d11d-fd1b-851d-e053-ca3ca8c0ca7f",15223877.5942227,"Meath","167045001","Kildalky"
"87",-6.83672443,53.55521598,"4c07d11d-fd1c-851d-e053-ca3ca8c0ca7f",14537033.8548677,"Meath","167090002","Trim Rural"
"88",-6.75352255,53.50831384,"4c07d11d-fd1d-851d-e053-ca3ca8c0ca7f",11355157.4356664,"Meath","167057001","Laracor"
"89",-6.76773502,53.52574552,"4c07d11d-fd1e-851d-e053-ca3ca8c0ca7f",10155370.6971862,"Meath","167057002","Laracor"
"90",-6.72275934,53.57419883,"4c07d11d-fd1f-851d-e053-ca3ca8c0ca7f",16504931.0435297,"Meath","167044001","Kilcooly"
"91",-6.70021776,53.59809093,"4c07d11d-fd20-851d-e053-ca3ca8c0ca7f",9982302.64565444,"Meath","167011002","Bective"
"92",-6.59756186,53.54565971,"4c07d11d-fd21-851d-e053-ca3ca8c0ca7f",10888256.0884519,"Meath","167050003","Killeen"
"93",-6.56109475,53.55073792,"4c07d11d-fd22-851d-e053-ca3ca8c0ca7f",11852321.5599552,"Meath","167080001","Skreen"
"94",-6.61300878,53.58187083,"4c07d11d-fd23-851d-e053-ca3ca8c0ca7f",10005688.4233258,"Meath","167088002","Tara"
"95",-6.63062457,53.6070032,"4c07d11d-fd24-851d-e053-ca3ca8c0ca7f",7707516.87196541,"Meath","167088001","Tara"
"96",-6.7956583,53.60990501,"4c07d11d-fd25-851d-e053-ca3ca8c0ca7f",13796077.0227394,"Meath","167020001","Clonmacduff"
"97",-6.85336504,53.65396544,"4c07d11d-fd26-851d-e053-ca3ca8c0ca7f",13287539.6119257,"Meath","167076003","An Ráth Mhór"
"98",-6.98991516,53.69468886,"4c07d11d-fd27-851d-e053-ca3ca8c0ca7f",15614201.2831501,"Meath","167055001","Kilskeer"
"99",-6.92665062,53.66714681,"4c07d11d-fd28-851d-e053-ca3ca8c0ca7f",20444645.8660032,"Meath","167033001","Girley"
"100",-6.93022469,53.70096919,"4c07d11d-fd29-851d-e053-ca3ca8c0ca7f",14957691.598437,"Meath","167013001","Burry"
"101",-6.86848947,53.69290092,"4c07d11d-fd2a-851d-e053-ca3ca8c0ca7f",9307471.49973619,"Meath","167010001","Balrathboyne"
"102",-6.85238699,53.7257316,"4c07d11d-fd86-851d-e053-ca3ca8c0ca7f",7528873.47591926,"Meath","167039014","Ceannanus Mór (Kells) Rural"
"103",-6.81338707,53.73219699,"4c07d11d-fd87-851d-e053-ca3ca8c0ca7f",8098323.39809816,"Meath","167089001","Tailtin"
"104",-6.78093642,53.71942469,"4c07d11d-fd88-851d-e053-ca3ca8c0ca7f",9986848.75662154,"Meath","167089002","Tailtin"
"105",-6.75523367,53.67560999,"4c07d11d-fd89-851d-e053-ca3ca8c0ca7f",8935323.40925675,"Meath","167002004","Ardbraccan"
"106",-6.57978732,53.72402338,"4c07d11d-fd8a-851d-e053-ca3ca8c0ca7f",8469887.26661728,"Meath","167081007","Slane"
"107",-7.39545306,53.80330969,"4c07d11d-fd8b-851d-e053-ca3ca8c0ca7f",18402882.9761185,"Cavan","027055001","Kilgolagh"
"108",-7.33033611,53.77003182,"4c07d11d-fd8c-851d-e053-ca3ca8c0ca7f",25359461.9504976,"Westmeath","237043001","Finnea"
"109",-7.28100841,53.78548701,"4c07d11d-fd8d-851d-e053-ca3ca8c0ca7f",16704364.0289588,"Meath","167049002/167049003","Killeagh"
"110",-7.27351493,53.79861612,"4c07d11d-fd8e-851d-e053-ca3ca8c0ca7f",9119601.28731,"Cavan","027052005","Kilbride"
"111",-7.47076709,53.79961155,"4c07d11d-fd8f-851d-e053-ca3ca8c0ca7f",7189257.74693054,"Longford","137021002","Creevy"
"112",-7.45524307,53.82772506,"4c07d11d-fd90-851d-e053-ca3ca8c0ca7f",13025642.4114243,"Cavan","027053002","Kilcogy"
"113",-7.36579196,53.83217441,"4c07d11d-fd91-851d-e053-ca3ca8c0ca7f",7643276.71521575,"Cavan","027009001","Ballymachugh"
"114",-8.06972247,54.3062113,"4c07d11d-ff06-851d-e053-ca3ca8c0ca7f",21149367.4549638,"Leitrim","117067001","Munakill"
"115",-8.0172714,54.27055279,"4c07d11d-ff07-851d-e053-ca3ca8c0ca7f",19835548.7364235,"Leitrim","117021001","Cloonclare"
"116",-7.99265713,54.3070304,"4c07d11d-ff08-851d-e053-ca3ca8c0ca7f",19101128.0485612,"Leitrim","117045001","Glenfarn"
"117",-7.89659483,54.03693678,"4c07d11d-ff09-851d-e053-ca3ca8c0ca7f",14126578.6317848,"Leitrim","117019001","Castlefore"
"118",-7.82762934,54.13256616,"4c07d11d-ff0a-851d-e053-ca3ca8c0ca7f",28386323.1579189,"Cavan","027014001","Templeport / Benbrack"
"119",-7.7650408,54.18013293,"4c07d11d-ff0b-851d-e053-ca3ca8c0ca7f",23873362.7133034,"Cavan","027062001","Kinawley"
"120",-7.68017955,54.03875438,"4c07d11d-ff0c-851d-e053-ca3ca8c0ca7f",16297178.8973144,"Leitrim","117068001","Newtowngore"
"121",-7.69047954,54.08269549,"4c07d11d-ff0d-851d-e053-ca3ca8c0ca7f",15866542.3184032,"Cavan","027010001","Ballymagauran"
"122",-7.49577733,54.04940428,"4c07d11d-ff0e-851d-e053-ca3ca8c0ca7f",13346528.2196668,"Cavan","027071002","Milltown"
"123",-7.46688667,54.05247971,"4c07d11d-ff0f-851d-e053-ca3ca8c0ca7f",7939588.23661819,"Cavan","027071001","Milltown"
"124",-7.63180117,54.0776419,"4c07d11d-ff10-851d-e053-ca3ca8c0ca7f",17332542.3419238,"Cavan","027068001","Lissanover"
"125",-7.59330638,54.0637554,"4c07d11d-ff11-851d-e053-ca3ca8c0ca7f",12045164.4458121,"Cavan","027015001","Bilberry"
"126",-7.55845381,54.07311971,"4c07d11d-ff12-851d-e053-ca3ca8c0ca7f",11635075.8756604,"Cavan","027019001","Carn"
"127",-7.87107669,54.17786471,"4c07d11d-ff13-851d-e053-ca3ca8c0ca7f",48232520.9035381,"Cavan","027038001/027047001","Dunmakeever / Derrynananta"
"128",-7.91992598,54.21254472,"4c07d11d-ff14-851d-e053-ca3ca8c0ca7f",19181370.7219915,"Cavan","027037001","Derrylahan"
"129",-7.72940874,54.19429172,"4c07d11d-ff15-851d-e053-ca3ca8c0ca7f",13095683.3663985,"Cavan","027083001","Swanlinbar"
"130",-7.88754518,54.25443344,"4c07d11d-ff16-851d-e053-ca3ca8c0ca7f",22280606.2913192,"Cavan","027089001","Tuam"
"131",-8.34276104,54.337626,"4c07d11d-ff17-851d-e053-ca3ca8c0ca7f",37026630.1614257,"Leitrim","117044001","Glencar"
"132",-8.22360154,54.3231149,"4c07d11d-ff70-851d-e053-ca3ca8c0ca7f",9326859.77858954,"Leitrim","117061002","Lurganboy"
"133",-8.26471327,54.35186407,"4c07d11d-ff71-851d-e053-ca3ca8c0ca7f",28444250.6539286,"Leitrim","117041001","Glenade"
"134",-8.3959024,54.39251123,"4c07d11d-ff72-851d-e053-ca3ca8c0ca7f",33852064.3991037,"Sligo","207067001","Rossinver East"
"135",-8.37095092,54.43588675,"4c07d11d-ff73-851d-e053-ca3ca8c0ca7f",16237716.089574,"Leitrim","117077001","Tullaghan"
"136",-8.30624191,54.39242031,"4c07d11d-ff74-851d-e053-ca3ca8c0ca7f",37537766.197566,"Leitrim","117002001/117003001","Aghalateeve / Aghanlish"
"137",-8.282145,54.42618103,"4c07d11d-ff75-851d-e053-ca3ca8c0ca7f",14941923.6433137,"Leitrim","117058003","Kinlough"
"138",-8.14477387,54.3248622,"4c07d11d-ff76-851d-e053-ca3ca8c0ca7f",9061915.4010089,"Leitrim","117063007","Manorhamilton"
"139",-8.19144968,54.37498939,"4c07d11d-ff77-851d-e053-ca3ca8c0ca7f",33333770.0859603,"Leitrim","117042001","Glenaniff"
"140",-8.10654054,54.36372251,"4c07d11d-ff78-851d-e053-ca3ca8c0ca7f",28143990.4648855,"Leitrim","117008001","Ballaghameehan"
"141",-8.05941479,54.3346296,"4c07d11d-ff79-851d-e053-ca3ca8c0ca7f",31705655.5396334,"Leitrim","117057001","Kiltyclogher"
"142",-8.17240139,54.41450563,"4c07d11d-ff7a-851d-e053-ca3ca8c0ca7f",40494461.9781398,"Leitrim","117005001/117064001","Aghavoghill / Melvin"
"143",-7.88644173,53.96951429,"4c07d11d-fc40-851d-e053-ca3ca8c0ca7f",16604929.1340018,"Leitrim","117013001","Breandrum"
"144",-7.94335618,53.99912666,"4c07d11d-fc41-851d-e053-ca3ca8c0ca7f",18352672.7819227,"Leitrim","117047001","Gortnagullion"
"145",-7.87042346,53.99705089,"4c07d11d-fc42-851d-e053-ca3ca8c0ca7f",16792896.371284,"Leitrim","117073001","Rowan"
"146",-7.72145793,53.97662339,"4c07d11d-fc43-851d-e053-ca3ca8c0ca7f",8979748.74988625,"Leitrim","117004001","Aghavas"
"147",-7.65533981,53.94845138,"4c07d11d-fc8e-851d-e053-ca3ca8c0ca7f",16560039.6163937,"Leitrim","117046001","Gortermone"
"148",-7.56420464,53.94484127,"4c07d11d-fc8f-851d-e053-ca3ca8c0ca7f",11592227.607205,"Cavan","027002002","Arvagh"
"149",-7.68187219,53.97181853,"4c07d11d-fc90-851d-e053-ca3ca8c0ca7f",11781754.4580117,"Leitrim","117017001","Carrigallen West"
"150",-7.69669538,54.00958373,"4c07d11d-fc91-851d-e053-ca3ca8c0ca7f",15817427.5462031,"Leitrim","117025001","Corrala"
"151",-7.60934269,53.96756293,"4c07d11d-fc92-851d-e053-ca3ca8c0ca7f",11400870.3911155,"Leitrim","117016001","Carrigallen East"
"152",-7.56247732,53.98258946,"4c07d11d-fc93-851d-e053-ca3ca8c0ca7f",19499579.4884771,"Cavan","027081001","Springfield"
"153",-7.505142,53.96868063,"4c07d11d-fc94-851d-e053-ca3ca8c0ca7f",11094663.3011499,"Cavan","027029001","Corr"
"154",-7.62631257,54.00638539,"4c07d11d-fc95-851d-e053-ca3ca8c0ca7f",12587334.2888234,"Leitrim","117055001","Killygar"
"155",-7.28224382,53.89950617,"4c07d11d-fd95-851d-e053-ca3ca8c0ca7f",10827978.9681794,"Cavan","027050001","Graddum"
"156",-7.15122281,53.78532687,"4c07d11d-fd96-851d-e053-ca3ca8c0ca7f",12124110.854938,"Meath","167070004","Oldcastle"
"157",-7.09304792,53.76085948,"4c07d11d-fd97-851d-e053-ca3ca8c0ca7f",16392605.9994228,"Meath","167086001","Stonefield"
"158",-6.98895563,53.79656273,"4c07d11d-fd98-851d-e053-ca3ca8c0ca7f",10375993.8498531,"Cavan","027092017","Virginia"
"159",-7.21802301,53.85582433,"4c07d11d-fd99-851d-e053-ca3ca8c0ca7f",9941580.4130762,"Cavan","027008001","Ballyjamesduff"
"160",-7.04189981,53.83065782,"4c07d11d-fd9a-851d-e053-ca3ca8c0ca7f",7202987.44276649,"Cavan","027092006","Virginia"
"161",-7.11334674,53.86587778,"4c07d11d-fd9b-851d-e053-ca3ca8c0ca7f",9093759.20597267,"Cavan","027092011","Virginia"
"162",-7.03413299,53.86145664,"4c07d11d-fd9c-851d-e053-ca3ca8c0ca7f",12469655.5294081,"Cavan","027031001","Crossbane"
"163",-7.43683332,53.89880439,"4c07d11d-fd9d-851d-e053-ca3ca8c0ca7f",7795770.39302541,"Cavan","027005001","Ballintemple"
"164",-7.37982615,53.92845255,"4c07d11d-fd9e-851d-e053-ca3ca8c0ca7f",7750175.82218132,"Cavan","027012002","Bellananagh"
"165",-7.33186318,53.9295902,"4c07d11d-fd9f-851d-e053-ca3ca8c0ca7f",6695855.96874763,"Cavan","027035001","Denn"
"166",-7.26320027,53.93873759,"4c07d11d-fda0-851d-e053-ca3ca8c0ca7f",9265122.21069531,"Cavan","027033001","Crosskeys"
"167",-7.4542332,53.97456093,"4c07d11d-fda1-851d-e053-ca3ca8c0ca7f",12223359.558096,"Cavan","027032002","Crossdoney"
"168",-7.39640184,53.9638965,"4c07d11d-fda2-851d-e053-ca3ca8c0ca7f",9733925.01454942,"Cavan","027060002","Killykeen"
"169",-7.45767507,54.00842218,"4c07d11d-fda3-851d-e053-ca3ca8c0ca7f",11369925.4121783,"Cavan","027060001","Killykeen"
"170",-7.26390662,53.96709141,"4c07d11d-fda4-851d-e053-ca3ca8c0ca7f",12104423.182895,"Cavan","027034001","Cuttragh"
"171",-7.18752796,53.93655915,"4c07d11d-fdfd-851d-e053-ca3ca8c0ca7f",10362661.1375365,"Cavan","027093002","Waterloo"
"172",-7.12149573,53.90090705,"4c07d11d-fdfe-851d-e053-ca3ca8c0ca7f",11429445.8417707,"Cavan","027087002","Termon"
"173",-7.21623097,53.97449181,"4c07d11d-fdff-851d-e053-ca3ca8c0ca7f",9780333.91693788,"Cavan","027082003","Stradone"
"174",-7.1754326,53.97259072,"4c07d11d-fe00-851d-e053-ca3ca8c0ca7f",10311882.719599,"Cavan","027066001","Larah South"
"175",-7.20158202,54.00673468,"4c07d11d-fe01-851d-e053-ca3ca8c0ca7f",7937283.15430789,"Cavan","027065001","Larah North"
"176",-7.1559564,53.99883426,"4c07d11d-fe02-851d-e053-ca3ca8c0ca7f",15338668.2404392,"Cavan","027065002","Larah North"
"177",-7.08731847,53.98096811,"4c07d11d-fe03-851d-e053-ca3ca8c0ca7f",12664566.3179673,"Cavan","027018001","Canningstown"
"178",-7.06154705,53.96401289,"4c07d11d-fe04-851d-e053-ca3ca8c0ca7f",11403287.1073126,"Cavan","027018002","Canningstown"
"179",-6.93642675,53.76163482,"4c07d11d-fe05-851d-e053-ca3ca8c0ca7f",8905988.70687029,"Meath","167058002","Loughan"
"180",-6.88707087,53.76286569,"4c07d11d-fe06-851d-e053-ca3ca8c0ca7f",9934168.38296192,"Meath","167059001","Maperath"
"181",-6.7968141,53.76195078,"4c07d11d-fe07-851d-e053-ca3ca8c0ca7f",17016331.6203536,"Meath","167084001","Staholmog"
"182",-6.91596887,53.78991504,"4c07d11d-fe08-851d-e053-ca3ca8c0ca7f",12324835.1445155,"Meath","167064001/167064002","Moynalty"
"183",-6.87496813,53.79238852,"4c07d11d-fe09-851d-e053-ca3ca8c0ca7f",9653399.14985806,"Meath","167064003","Moynalty"
"184",-6.83589702,53.78449086,"4c07d11d-fe0a-851d-e053-ca3ca8c0ca7f",12262181.3314192,"Meath","167068002","Newtown"
"185",-6.91489612,53.83610285,"4c07d11d-fe0b-851d-e053-ca3ca8c0ca7f",10675762.207678,"Meath","167067001","Newcastle"
"186",-6.92521499,53.86418423,"4c07d11d-fe0c-851d-e053-ca3ca8c0ca7f",16926845.0425849,"Meath","167092001","Trohanny"
"187",-6.84009257,53.83361042,"4c07d11d-fe0d-851d-e053-ca3ca8c0ca7f",12229883.3952208,"Meath","167052002","Kilmainham"
"188",-6.87645825,53.85441557,"4c07d11d-fe0e-851d-e053-ca3ca8c0ca7f",11172310.5617257,"Meath","167062001","Moybolgue"
"189",-6.82508482,53.86223586,"4c07d11d-fe0f-851d-e053-ca3ca8c0ca7f",11007854.9408209,"Meath","167052003","Kilmainham"
"190",-6.56382146,53.75872548,"4c07d11d-fe10-851d-e053-ca3ca8c0ca7f",13276867.5166956,"Meath","167034002","Grangegeeth"
